@relation tobs-averages

@attribute 34.6189 numeric
@attribute -89.1911 numeric
@attribute -44 numeric

@data
64.1539,-145.8894,-194
38.9817,-81.5658,-67
38.1922,-99.0967,-78
40.8656,-72.8642,-78
37.3578,-83.7706,-50
42.065,-100.2472,-189
43.86,-109.32,3
20.7603,-156.2469,106
39.3617,-99.8278,-100
38.5778,-112.3347,-61
40.54,-106.68,-29
36.2147,-112.062,50
43.9906,-97.0925,-222
35.3056,-120.6619,261
30.0747,-99.1081,-11
37.1167,-84.6167,-17
44.8136,-95.5517,-189
42.2269,-70.9125,-89
31.4461,-83.4767,6
47.7283,-104.1467,-172
39.7786,-81.1008,-100
42.5881,-70.8372,-94
42.0772,-74.9828,-122
42.9361,-73.4325,-122
47.2992,-96.5161,-206
39.32,-119.89,51
40.6117,-122.5281,50
32.1103,-103.1872,94
41.9583,-111.3922,11
39.7556,-103.4986,-17
35.8742,-103.1819,-22
43.3686,-99.8403,-183
41.6117,-86.7297,-117
42.5039,-89.0311,-200
40.51,-105.77,-36
47.5689,-122.6828,100
36.1636,-82.0953,28
28.4575,-97.7061,28
46.1281,-85.5697,-200
47.2,-121.78,96
43.1969,-112.3531,6
41.6397,-84.9897,-144
39.13,-107.29,18
44.35,-107.01,-53
32.5181,-84.9378,-17
40.4667,-78.2,-106
40.4372,-95.3867,-128
44.1756,-72.7961,-139
31.445,-86.9533,-11
45.6611,-67.8614,-222
32.9744,-82.8045,-17
42.6475,-89.0644,-233
43.7925,-75.4825,-128
40.61,-111.1,-12
40.38,-115.53,97
38.9536,-74.9358,-39
42.0208,-93.7742,-150
45.8944,-69.9647,-250
45.3242,-105.9136,-156
45.3394,-111.7111,50
37.5319,-87.2669,-50
39.76,-107.36,-21
39.56,-115.84,41
32.3122,-102.5606,6
20.5569,-156.575,167
41.33,-106.38,-32
34.3006,-83.86,-33
29.6319,-81.2061,106
40.7747,-91.1164,-156
41.2019,-90.7417,-178
35.1647,-88.5994,-17
41.785,-70.9175,-89
36.9358,-107,61
44.7281,-75.4442,-128
43.6253,-84.0189,-133
40.4119,-79.7244,-111
44.7242,-122.2547,44
39.7947,-88.2908,-94
39.915,-79.7192,-83
46.6533,-123.73,78
33.2097,-117.395,194
44.01,-118.84,12
46.3003,-92.5336,-206
38.8694,-117.923,6
29.1333,-98.1628,17
34.2614,-88.4569,-33
47.4597,-111.3847,-150
40.2764,-99.7836,-122
37.51,-113.4,5
39.3,-120.18,32
41.2981,-94.4561,-172
44.4947,-70.6564,-167
39.62,-106.38,-6
43.3144,-90.8486,-261
41.5697,-115.2111,56
37.3114,-107.1194,-94
43.8575,-95.1167,-217
40.94,-115.1,71
43.7639,-94.1661,-211
43.3392,-72.5056,-167
45.4247,-97.3269,-172
32.3139,-97.4061,-11
38.6489,-87.1989,-61
33.9294,-93.8583,-50
39.94,-105.59,11
30.9139,-83.8611,33
33.72,-117.7231,267
41.9342,-88.7756,-194
47.0022,-118.5658,78
30.3236,-96.1594,-6
35.95,-96.2833,-61
47.6581,-92.1958,-222
44.2944,-94.4083,-228
38.67,-119.82,-4
36.4197,-90.5858,-28
42.5483,-119.6556,72
43.1828,-104.6036,-100
36.6003,-78.3011,-11
44.66,-118.43,0
41.8814,-92.2764,-222
64.53,-163.42,-97
34.7392,-90.7664,-11
37.2911,-107.8564,-89
44.0647,-107.3819,-22
38.3422,-83.1036,-50
34.5592,-115.7442,56
43.9,-122.03,71
40.3503,-92.9492,-156
26.1781,-97.9708,72
61.08,-146.3,-107
40.5411,-121.5767,11
39.13,-111.35,-15
44.8797,-87.3356,-206
41.2825,-91.7078,-156
45.9647,-94.8892,-211
44.9633,-92.3906,-206
37.49,-106.84,44
31.6003,-97.2169,11
33.9336,-94.8278,-67
35.3872,-76.7764,50
45.25,-123.28,38
35.0714,-83.9683,-61
39.1875,-122.0269,67
43.7144,-106.6375,-33
40.3142,-74.2511,-72
41.4714,-91.0464,-167
37.5983,-101.2908,-56
35.6967,-80.6228,-50
41.41,-115.45,61
41.99,-120.72,53
40.4583,-86.1758,-133
48.9711,-97.2417,-189
48.5558,-119.7492,-6
47.87,-123.08,85
32.6161,-106.7403,-28
41.3586,-77.9261,-111
47.28,-120.49,50
46.8128,-100.9097,-183
46.8947,-99.9483,-206
33.8342,-118.3758,200
46.6539,-68.0089,-194
43.3194,-88.1681,-183
41.9622,-84.9925,-133
33.37,-108.71,35
37.62,-107.03,-31
40.5914,-90.4642,-172
43.7022,-95.1519,-217
39.1614,-87.2436,-67
42.8753,-100.5517,-128
43.6064,-93.3019,-217
36.9233,-109.09,72
39.3478,-84.5897,-94
25.8603,-81.0331,222
39.775,-105.1169,-28
45.1786,-89.6617,-228
37.47,-106.54,-2
35.8375,-86.0894,-28
34.51,-87.7319,17
45.5022,-104.4478,-161
44.41,-103.4775,-128
45.0483,-93.0958,-139
47.8306,-110.6608,-139
34.9381,-81.0317,72
43.28,-109.45,27
42.2794,-72.3483,-122
41.72,-92.7489,-228
37.6553,-97.4431,-56
39.1247,-97.7047,-111
47.2325,-117.3625,44
45.1322,-85.6472,-117
36.0603,-79.4481,-11
38.0803,-78.875,-28
39.49,-120.28,-16
39.8569,-93.1497,-122
33.6194,-94.0994,-39
37.8639,-94.0156,-22
44.44,-111.99,-9
47.35,-120.68,34
42.7914,-71.4736,-111
36.3097,-76.205,94
42.8967,-122.1328,17
46.2942,-107.2278,-133
42.3667,-85.2667,-100
44.9442,-67.7086,-194
37.6564,-112.9919,17
48.97,-115.95,16
44.0328,-88.1469,-194
39.9356,-77.2578,-94
46.4867,-84.4089,-167
35.1033,-92.4903,-56
60.62,-149.53,-75
41.4086,-102.9661,-50
46.1864,-84.3239,-111
46.6461,-119.9061,44
30.1592,-96.3972,17
44.8419,-74.3081,-156
28.4675,-98.2525,39
48.1889,-114.1342,-28
30.5347,-94.4456,-11
38.3,-112.36,49
38.9644,-97.0119,-106
18.0331,-67.0722,228
37.3417,-83.4706,-28
38.0211,-96.6036,-94
37.89,-107.71,-30
42.8103,-98.6558,-139
39.3136,-80.0297,-72
46.18,-117.54,82
29.7856,-92.2047,28
39.4578,-95.755,-122
66.92,-151.53,-194
48.31,-116.07,12
33.7086,-116.2153,239
44.9131,-73.8222,-111
40.51,-79.5458,-106
39.45,-120.29,11
42.7325,-114.5192,0
40.2528,-108.6406,-11
44.79,-116.09,-12
41.2514,-122.1383,-6
45.9306,-119.2956,56
38.0178,-108.0514,128
39.8,-106.03,-23
26.6033,-81.1292,200
31.8414,-82.3756,22
40.14,-105.59,8
28.9606,-98.4772,22
38.4617,-76.6992,-44
36.0286,-107.9106,-83
43.1803,-101.7386,-139
26.0814,-97.1033,106
41.3414,-85.1292,-139
43.1889,-71.7461,-144
46.55,-121.17,47
36.3925,-89.0317,-28
27.4419,-80.3508,161
40.5453,-102.3411,-111
30.4267,-101.0367,-44
41.3589,-85.6997,-133
42.53,-110.66,-27
44.45,-119.93,45
42.6422,-85.2875,-139
34.5686,-85.6064,11
48.9797,-100.3344,-228
31.6419,-89.5572,17
40.7244,-95.0192,-133
41.58,-115.93,-2
34.78,-103.7492,0
30.4064,-97.0136,11
40.3333,-76.4667,-139
37.4389,-88.6678,-22
40.82,-106.75,9
36.4583,-86.3239,-56
33.6131,-114.5972,133
43.6825,-121.6875,6
33.6631,-82.1897,-6
39.8958,-105.3847,28
36.4303,-114.5139,106
33.9792,-112.7403,233
32.6406,-96.9747,33
43.21,-111.69,-17
40.1597,-79.0286,-122
43.3828,-95.1842,-172
43.8769,-103.4578,-144
32.8242,-95.5275,44
44.8497,-93.5644,-200
47.2436,-93.4975,-250
64.56,-164.29,-58
43.1497,-124.4019,67
36.3894,-95.0597,-39
40.23,-105.92,-5
37.6761,-81.6214,-33
40.1942,-110.0617,-83
36.9308,-121.7692,72
38.7853,-76.9947,-61
40.7497,-111.7222,78
43.6308,-91.5028,-211
44.38,-108.035,-144
31.7414,-99.9764,28
41.55,-116.01,84
33.295,-93.2325,0
28.8028,-82.3125,111
36.5914,-101.6181,11
39.2775,-103.4958,-28
40.7406,-123.2078,6
39.8183,-97.6375,-133
43.45,-122.14,8
40.3444,-91.1125,-133
35.9419,-85.7892,-22
38.9128,-105.285,6
47.1547,-110.2239,-167
37.8117,-95.4456,-50
45.9336,-88.2583,-250
34.5025,-117.8969,150
46.44,-112.19,-138
34.6747,-82.2267,-39
32.4481,-100.5264,17
44.49,-104.41,-184
33.9881,-84.7475,-6
34.7967,-77.4008,-17
37.97,-111.83,-23
39.7411,-99.8361,-111
44.7183,-96.2697,-206
40.46,-76.8703,-94
37.1275,-88.6531,-39
45.1672,-84.9139,-100
44.6531,-70.7942,-206
47.27,-113.76,6
41.3214,-92.6467,-206
41.25,-111.41,-15
36.9969,-119.7072,61
46.4119,-94.3608,-200
46.48,-115.63,68
36.2456,-85.945,-28
43.0453,-92.3122,-233
40.67,-111.22,23
34.9281,-112.8097,128
33.8161,-111.9019,239
26.0283,-80.1342,233
32.4219,-93.6381,-17
40.0953,-98.945,-139
38.0406,-88.9883,-33
41.9497,-83.28,-133
42.2122,-71.1136,-111
37.8786,-95.7292,-56
35.6414,-106.3322,-33
40.7042,-93.3697,-156
47.68,-113.96,26
37.9881,-76.7769,28
44.21,-121.87,-16
33.8847,-88.9867,-39
33.9378,-102.3447,-6
44.6425,-71.8908,-228
29.61,-100.4519,-11
41.4514,-97.7644,-78
43.8925,-70.2544,-139
45.2533,-93.2928,-211
42.5319,-88.3325,-194
42.0633,-95.8364,-194
47.1414,-121.9356,56
21.9,-159.4211,189
33.8225,-108.9417,150
20.6419,-156.44,189
44.1383,-118.975,-28
39.6772,-79.7719,-94
40.2486,-94.3308,-128
38.3422,-104.0567,11
40.8997,-97.0908,-156
36.4522,-77.0803,-28
39.3619,-123.1286,200
34.4758,-84.4461,-22
41.4039,-78.0183,-122
41.5047,-106.7889,22
33.36,-107.83,72
33.2544,-100.5725,-6
36.4819,-121.1822,61
39.94,-112.41,34
39.16,-114.61,33
24.6589,-81.2761,233
41.1311,-77.4336,-111
44.83,-118.19,39
40.6008,-111.5842,50
46.5258,-93.6675,-200
42.8447,-108.7406,-89
43.2614,-73.8342,-167
44.665,-72.0233,-233
47.8214,-101.2922,-217
60.98,-153.92,-197
32.6089,-85.0756,-6
40.7258,-99.0133,-128
37.1189,-113.6067,-11
24.7425,-80.9819,239
36.4739,-81.8033,-11
43.3544,-71.7364,-144
42.2342,-113.8981,61
29.4794,-81.9681,56
44.3,-115.23,-13
41.6569,-69.9589,-83
46.18,-113.85,7
33.2558,-116.4036,183
44.73,-109.91,-27
32.5192,-87.88,-22
38.4,-119.54,42
34.4478,-119.2275,239
34.6242,-106.3103,-50
32.9506,-97.0553,0
45.3783,-96.1542,-206
34.6892,-86.8819,-33
30.2506,-88.0775,83
32.6592,-85.4492,33
37.9842,-89.9492,-44
35.0317,-81.4928,-44
48.31,-114.84,9
27.4467,-82.5014,144
40.58,-105.63,6
43.1086,-88.0306,-189
42.1164,-71.9075,-117
26.8261,-80.1489,200
41.3575,-79.2172,-133
43.78,-110.93,-25
39.3933,-81.2192,-78
36.7,-105.34,-4
40.3675,-111.7339,0
44.2553,-72.6006,-150
31.3706,-100.4942,28
32.8672,-116.4194,100
39.1881,-78.1514,-78
34.97,-111.51,51
36.3408,-86.8275,-22
33.8083,-79.8567,-11
46.4283,-67.8442,-222
61.35,-142.71,-372
28.6575,-96.5553,67
43.0353,-106.9894,6
40.9239,-87.1753,-128
33.84,-101.8581,-6
40.5319,-80.2172,-106
37.33,-105.07,2
38.55,-119.8,38
41.99,-120.18,34
43.89,-107.06,-71
45.0333,-84.7114,-139
42.4697,-73.9267,-122
26.565,-98.1236,67
40.1239,-102.7214,-50
35.0619,-98.1989,-6
42.3458,-72.1542,-117
30.7586,-98.2339,22
31.8278,-99.4319,44
47.06,-112.6,-118
44.42,-111.39,-58
32.76,-79.8489,100
38.4506,-91.3756,-39
38.05,-111.34,28
44.2994,-120.7264,33
40.5831,-105.6319,11
30.3392,-93.215,50
42.7158,-109.6903,-106
38.7003,-82.4736,-61
46.87,-113.28,5
30.2003,-92.6642,61
61.6267,-149.0364,-144
35.8036,-82.6658,-72
42.05,-111.6,1
38.4536,-82.6131,-39
34.9806,-101.9264,6
39.6678,-95.52,-111
34.4219,-106.8325,-28
35.6872,-90.0964,-11
33.59,-92.8236,-44
36.6669,-107.9603,44
46.8925,-101.4897,-189
60.55,-145.75,1
36.2131,-84.0603,-22
35.9183,-84.8686,-11
36.3644,-82.2325,-50
41.67,-117.57,68
44.5681,-120.1156,106
34.8814,-82.7189,-33
42.1703,-92.0078,-217
39.66,-78.9358,-100
65.12,-146.73,-120
31.9497,-91.2336,17
47.1686,-92.4628,-250
40.5003,-75.2044,-117
44.6353,-70.0003,-217
43.6303,-72.5072,-172
35.2947,-113.3664,17
44.1186,-89.5358,-206
39.5169,-115.9622,-22
40.53,-106.78,-15
37.2556,-81.2264,6
60.61,-149.06,-87
39.7033,-102.2939,-61
37.7158,-109.0828,-28
47.3389,-108.4983,-150
46.3433,-94.2086,-200
36.3661,-85.6553,-22
45.8081,-96.5042,-194
41.4539,-102.785,-33
30.0858,-91.8694,6
34.5528,-86.445,-50
38.3772,-120.8008,117
37.3678,-95.2892,-28
63.9647,-145.105,-211
39,-115.42,54
32.1633,-95.83,6
55.9153,-130.0269,-33
40.1706,-121.0886,61
34.7336,-76.7358,-6
39.57,-105.8,-4
35.6042,-91.2744,-22
35.2547,-90.7964,-6
44.99,-113.44,8
37.49,-107.51,43
36.0608,-86.9064,-39
44.9714,-116.2933,-22
47.99,-120.57,9
39.9717,-120.0828,6
34.0497,-94.7381,122
64.95,-145.52,-254
42.8089,-72.0053,-117
41.1522,-104.8056,-94
37.53,-113.05,22
40.2578,-74.0028,-78
32.7692,-94.3592,-28
60.9583,-149.1108,-111
65.4939,-144.6422,-383
38.7539,-108.0278,-50
33.2064,-97.7761,0
44.2769,-88.4378,-194
40.6864,-100.0536,-133
39.9578,-111.7794,39
39.38,-106.2,-22
40.4356,-85.2892,-122
34.8219,-89.4347,22
18.3808,-67.1569,217
40.86,-115.22,78
41.87,-98.5494,-167
40.8494,-84.5808,-133
68.13,-149.48,-141
38.6867,-105.3925,44
44.2842,-121.5486,-11
38.8025,-78.5853,-78
34.5786,-83.3319,-6
37.0564,-120.8667,22
39.2683,-80.3522,-72
43.2111,-88.2092,-200
37.6456,-98.7281,-50
44.5564,-94.2208,-222
40.3458,-121.6092,133
40.66,-111.64,41
45.7728,-92.6886,-217
35.8644,-106.3214,39
46.7603,-117.1861,56
42.0003,-73.0439,-111
31.1819,-87.4389,0
41.3656,-93.6481,-189
28.1136,-80.6539,144
37.6731,-82.2761,17
36.3339,-107.8408,56
48.57,-115.45,17
40.3458,-94.8342,-133
38.2553,-110.18,-50
41.7019,-121.5011,-6
31.1769,-83.7492,39
40.6472,-98.3836,-106
45.725,-98.3,-217
33.3064,-92.4833,-44
64.8939,-147.8753,-344
34.1797,-102.1356,0
45.4553,-98.4142,-206
33.8472,-97.6528,-28
42.5719,-72.5975,-111
38.7842,-93.8008,-50
34.3739,-81.0928,-11
44.03,-109.18,-96
38.8247,-106.1275,-39
41.8328,-112.0558,-22
44.9894,-70.6722,-228
47.675,-114.1906,17
34.1647,-88.7239,-22
58.1072,-135.4278,-6
41.6403,-95.2875,-100
36.8978,-86.1247,-22
34.8822,-91.2153,-17
37.5142,-111.9883,17
44.0344,-98.9869,-194
35.23,-108.27,-12
42.76,-112.48,-4
35.635,-78.3981,-6
29.0283,-98.5686,128
36.9933,-82.9867,-17
42.38,-122.35,29
39.67,-105.9,-26
64.0839,-145.6136,-200
36.9194,-104.4325,-17
33.9511,-117.3881,217
36.8775,-89.6231,-17
46.79,-110.68,-127
43.1631,-93.1953,-222
39.0636,-94.8958,-83
31.8408,-103.0889,-22
40.1478,-80.7014,-89
43.4403,-102.1431,-111
37.97,-106.56,-2
41.5778,-109.2394,67
40.7933,-77.8672,-122
40.2411,-83.3669,-117
37.3017,-76.7039,-6
45.1308,-90.3439,-244
33.0764,-116.5925,133
37.335,-108.3161,0
36.8586,-112.7386,-33
32.9161,-105.3381,33
39.4206,-79.005,-78
43.7953,-88.4533,-206
43.1025,-94.6833,-189
48.6061,-100.2911,-228
38.9719,-76.3381,-50
38.9075,-105.4706,-61
44.5478,-107.7633,-106
38.4747,-100.9175,-78
41.1072,-88.4111,-161
27.8919,-97.3392,39
36.1839,-105.0608,11
40.2031,-96.4631,-133
40.9125,-89.0339,-161
43.735,-99.312,-183
37.6467,-115.7461,17
38.49,-106.34,-57
45.9428,-118.4089,67
29.1967,-81.0083,150
46.9728,-92.87,-206
47.8358,-94.2556,-211
42.0397,-77.765,-122
41.9903,-77.1567,-122
40.8222,-75.6961,-94
39.0647,-94.3861,-78
21.3933,-157.975,183
36.51,-106.32,21
43.8833,-72.6344,-156
44.8297,-70.3936,-189
48.0356,-98.0097,-222
46.2111,-119.1011,39
34.6997,-83.7261,-44
42.8453,-77.2808,-111
43.5242,-91.7617,-194
48.3425,-114.0217,-17
64.99,-163.1,-48
40.8508,-101.5428,-122
41.2492,-97.1328,-161
43.3314,-90.3889,-239
35.9886,-92.7161,6
43.2631,-82.5328,-133
26.565,-98.1203,61
48.06,-116.23,30
35.4186,-119.0508,28
45.45,-122.03,93
35.915,-81.5378,-33
43.2722,-78.1664,-89
21.4517,-157.8489,178
38.4858,-107.8792,-78
45.22,-110.24,-23
43.4583,-89.7269,-233
41.1586,-96.1922,-144
33.1714,-101.7981,0
36.1483,-85.265,-11
33.1461,-107.1842,-22
40.4644,-111.7708,17
47.0933,-117.5878,72
45.9353,-107.1375,-117
33.7275,-111.8606,233
27.8381,-97.0592,128
34.6044,-78.6481,-22
38.5208,-115.5444,0
45.3128,-107.9383,-100
45.8,-112.52,15
41.1042,-97.3094,-156
39.4658,-77.9669,-72
43.975,-89.8308,-256
31.4072,-102.3578,11
42.7625,-96.9194,-117
44.4933,-68.4583,-167
46.5044,-122.5939,56
40.8,-110.88,-37
45.3533,-94.3056,-206
39.4575,-98.1125,-122
42.8917,-112.4086,6
42.32,-113.62,8
44.1472,-71.9656,-194
39.74,-113.98,20
44.0569,-121.285,61
38.84,-119.89,53
35.2244,-85.8417,-6
41.3661,-89.4519,-178
41.8564,-71.7333,-128
41.6681,-103.1039,-39
44.6719,-117.9942,-6
47.9753,-122.195,83
35.1967,-77.5433,-28
39.9436,-104.8361,-17
40.5156,-98.9514,-117
44.0725,-72.9736,-161
40.2306,-75.4353,-83
32.9261,-99.2342,28
36.1422,-82.4261,-44
43.19,-122.14,18
33.38,-104.5419,-50
41.2781,-114.1706,-6
46.245,-91.8047,-206
36.2872,-88.2958,-44
38.4917,-122.1242,33
41.15,-105.1667,50
38.2875,-77.4508,-22
39.7267,-112.3069,-22
45.2925,-111.9481,28
35.9172,-75.7,67
45.36,-118.47,25
41.7653,-70.6697,-111
35.3125,-81.9889,-50
40.83,-111.76,19
37.8183,-96.8444,-67
41.16,-106.93,-9
47.0083,-88.4317,-172
46.4314,-95.5464,-172
46.875,-111.1633,-156
46.9589,-95.6472,-189
46.5917,-101.8075,-172
48.9075,-103.2936,-211
45.5853,-69.7186,-228
34.5081,-110.0839,39
36.7458,-86.2258,-22
35.27,-111.74,-28
40.5314,-97.5964,-61
41.8017,-74.74,-139
30.9044,-99.7864,22
33.3,-81.0306,-6
46.3975,-89.1794,-206
35.8022,-103.9439,67
35.455,-77.6667,-22
39.3061,-102.2608,-50
39.5353,-83.4239,-89
41.775,-78.0417,-139
42.2292,-122.3814,6
37.21,-105.12,-17
41.85,-74.05,-117
5.3544,162.9533,256
36.5028,-84.5308,-17
40.075,-76.0717,-111
28.8608,-97.0181,22
48.7178,-122.5114,56
40.9464,-90.3856,-167
36.3458,-92.3939,-6
40.7833,-81.9167,-111
40.92,-110.19,-15
38.9386,-77.1133,-61
44.41,-113.4,-17
44.8406,-106.8383,-122
44.44,-113.32,23
40.36,-111.09,-34
44.66,-111.09,-24
43.6356,-113.2989,11
24.7706,-80.9072,244
40.1678,-110.395,-6
44.5658,-73.57,-100
43.9331,-86.2453,-122
39.3167,-91.4833,-50
46.235,-88.4539,-250
38.5328,-106.0158,17
40.41,-105.82,-24
32.7131,-102.6597,11
39.5572,-107.7261,-89
34.1175,-83.3045,-22
47.28,-121.67,95
42.8931,-95.0653,-161
35.0264,-90.7347,-17
33.0217,-117.0814,194
37.5122,-119.6331,28
37.72,-107.26,-66
46.3619,-110.6003,39
42.0736,-78.4517,-133
42.1172,-77.9475,-133
33.9978,-81.7747,-17
46.5103,-88.6667,-256
47.94,-123.43,41
33.285,-86.3431,106
18.4356,-66.1678,222
38.0014,-85.3089,-28
44.26,-119.02,26
42.9269,-83.9894,-156
47.9217,-97.0981,-233
39.8361,-89.625,-78
42.52,-111.96,10
40.84,-110.66,-81
42.95,-111.36,-8
36.31,-115.68,53
42.4492,-76.4492,-117
37.5442,-77.2758,-22
45.9481,-120.6669,17
34.0464,-94.3481,-17
39.5861,-122.5342,22
39.4539,-120.6556,122
22.2181,-159.4828,183
44.6467,-84.1158,-139
43.3217,-89.5311,-250
26.47,-80.6403,172
42.71,-118.63,66
42.9389,-72.3247,-139
35.2539,-91.1892,-22
36.0597,-112.1097,56
36.3481,-78.4119,-39
32.2631,-96.6369,11
30.5997,-103.8869,211
39.6308,-113.8858,17
34.2553,-87.1814,-22
40.89,-111.07,7
46.6167,-97.6383,-167
42.2472,-78.8125,-139
42.8267,-71.6261,-117
37.66,-112.74,-20
59.4503,-136.3614,-144
40.2381,-96.0847,-122
43.4047,-95.7483,-256
32.8067,-91.173,-11
34.0589,-85.2339,-11
46.3286,-85.5033,-194
46.14,-114.51,12
45.3011,-92.3631,-206
40.0839,-88.2403,-111
39.4761,-88.1653,-106
44.9958,-88.3786,-228
37.3264,-78.3864,-22
36.4933,-87.7947,-28
32.4178,-110.9303,-11
35.6194,-105.9753,0
56.3511,-133.6264,0
39.32,-111.49,83
34.86,-111.61,57
44.3564,-117.255,17
44.2644,-105.4919,-133
35.3514,-101.3897,56
32.1614,-94.3397,-22
41.7036,-122.6408,22
34.0481,-90.7456,-28
39.7739,-75.5414,-83
45.6656,-97.0392,-206
36.8225,-79.4103,-44
46.7,-92.0167,-167
38.9053,-123.2314,78
37.2822,-82.0894,-50
42.1103,-102.8967,-133
41.3328,-92.1975,-206
39.8717,-121.6108,167
43.63,-113.97,30
34.4278,-103.625,6
47.2236,-119.8525,-6
39.7539,-121.6242,83
38.0583,-83.9333,-44
40.7708,-111.8964,39
48.91,-114.77,-25
26.8639,-80.6256,194
38.5331,-93.5314,-56
28.7156,-97.1742,22
36.6214,-78.5506,-17
45.21,-117.19,18
35.6494,-94.1542,-44
44.7742,-107.5217,-6
31.5664,-84.7339,-6
33.4886,-80.8733,67
35.1311,-76.8161,11
38.4058,-111.6433,-39
42.6656,-103.4617,-106
34.7583,-84.7642,-22
43.1433,-70.95,-89
32.5575,-82.9,-17
44.9197,-69.2417,-178
43.4136,-110.1631,-50
34.5883,-118.0939,172
44.57,-107.3,-8
41.0267,-86.5867,-150
37.115,-103.2986,11
30.7931,-94.1819,-17
45.6778,-122.6511,56
40.6633,-90.4447,-172
44.6825,-91.1358,-217
38.7658,-102.8031,-61
39.9003,-116.5875,-28
44.0622,-103.4819,-72
41,-106.91,-42
42.9164,-83.5097,-144
27.5969,-98.4161,78
42.3969,-94.6292,-239
41.315,-94.0183,-194
38.8867,-102.7233,-67
30.7806,-85.5503,11
43.3442,-73.0522,-122
60.45,-151.9167,-322
39.9678,-87.8228,-111
33.8017,-118.3411,211
43.0428,-112.4133,-28
47.2386,-68.6136,-267
40.6458,-91.5639,-167
31.5678,-111.0497,44
29.9167,-99.7908,-22
36.0686,-115.4603,100
46.09,-110.43,11
48.88,-121.26,7
41.7436,-118.2258,11
39.3686,-89.0867,-39
43.8583,-71.2597,-156
40.0136,-78.3653,-94
41.1531,-102.64,-89
34.6736,-86.0536,-39
35.64,-77.3983,22
32.5067,-97.3444,-11
41.4083,-99.675,-122
45.62,-121.7,27
44.5147,-109.045,-139
45.3681,-112.0967,-11
37.5081,-94.8392,-44
62.6211,-141.0061,-400
45.8133,-100.8072,-178
41.8186,-113.4133,44
43.1114,-100.6083,-139
43.2844,-93.6306,-244
39.9364,-105.3503,83
36.4594,-103.1997,11
47.4775,-111.7406,-144
41.5639,-103.3678,-83
37.9747,-119.9161,128
33.5972,-85.0806,-28
39.01,-111.58,53
64.0917,-141.9211,-433
42.0025,-76.6383,-111
43.8053,-91.75,-244
46.665,-88.375,-194
33.9167,-82.15,-22
37.285,-100.345,-78
40.16,-111.21,25
45.8981,-86.5483,-217
59.59,-135.21,-108
35.9478,-106.7469,6
44.8872,-116.1047,11
56,-132.8333,6
45.3047,-93.5842,-183
35.9417,-86.8686,-28
30.9594,-92.1786,-11
33.7378,-115.3925,44
46.36,-121.08,69
31.3336,-108.5306,-44
33.7367,-90.7444,-28
32.3789,-106.0925,83
36.5803,-85.1256,-6
33.8044,-106.8908,-78
34.2183,-116.4072,78
40.3967,-91.375,-128
19.2036,-155.4858,144
41.6,-122.8478,-22
43.3086,-114.0667,-78
33.1553,-116.1689,211
42.44,-105.86,-108
39.1972,-96.5814,-100
43.4194,-82.8192,-128
41.1925,-91.0578,-167
36.8619,-93.9619,-28
33.5544,-111.4425,178
34.3347,-80.703,-11
34.0697,-118.4428,267
42.64,-120.95,-20
37.1317,-96.1861,0
37.0175,-98.49,-11
31.6783,-92.1289,-39
26.5578,-97.4264,67
55.35,-131.7,-11
47.8642,-112.0222,-161
36.3225,-95.5808,-39
29.6333,-83.1053,28
39.7053,-105.6997,61
39.4467,-79.5469,-100
43.375,-87.9403,-189
35.7047,-101.5492,6
38.9408,-95.3397,-83
44.9311,-93.1539,-228
37.3822,-102.2986,-28
39.2811,-81.5572,-72
34.305,-112.165,150
43.7728,-111.0339,-6
43.3864,-84.6492,-144
34.1864,-90.5572,-22
48.5003,-113.9847,-39
48.6758,-121.2419,33
36.1533,-109.5394,44
36.1028,-78.3039,-44
32.4714,-87.2314,61
42.73,-106.32,-109
41.5631,-78.6014,-150
45.27,-118.85,72
47.37,-121.44,72
26.4986,-80.2161,194
48.4742,-120.1886,-11
41.52,-117.63,95
26.8339,-97.7078,94
45.9717,-109.2569,-144
44.7275,-121.2506,17
35.1867,-102.0797,-17
43.0689,-98.5325,-161
40.1117,-85.7164,-122
37.8133,-92.2319,0
30.7064,-95.5422,28
48.3311,-96.8253,-194
41.06,-106.71,-24
43.7464,-124.1217,89
39.1092,-104.5997,0
48.19,-118.46,24
45.4136,-97.9064,-178
46.1817,-84.6014,-178
40.04,-105.75,-18
44.5114,-89.5856,-222
41.0036,-95.2419,-144
43.3597,-122.2208,33
43.4614,-86.4175,-89
39.7067,-86.2808,-117
39.9667,-83.8167,-94
41.5217,-77.4478,-106
34.8792,-88.6178,-11
39.8583,-77.4775,-106
44.85,-106.2889,-161
44.2394,-95.3153,-211
35.1011,-118.4222,128
38.4442,-107.5592,39
44.4122,-104.3567,-161
43.6483,-108.2036,-33
39.0422,-108.4664,-72
14.1717,145.2428,256
42.6681,-112.9981,39
36.4806,-121.7244,244
37.1089,-92.5789,-22
40.6233,-93.9508,-150
33.1986,-101.3744,22
44.9342,-95.7461,-200
40.55,-110.69,10
40.3814,-78.0753,-97
35.5497,-89.7,-17
45.42,-110.09,0
38.8172,-81.7119,-50
44.2964,-112.4094,-33
43.6758,-111.9125,0
36.18,-108.95,35
39.7858,-111.1189,-39
35.8147,-85.4244,-33
41.4903,-71.5431,-83
37.0194,-93.2339,-17
30.4453,-99.8045,-33
31.9194,-108.3442,22
35.5283,-108.703,-56
